,state,year,quarter,brand,count,percentage,date,hdi,population
433,Uttar Pradesh,2021,2,Realme,2533804,0.08005220793422346,2021-01-01,0.596,231502578
434,Uttar Pradesh,2021,2,Apple,578403,0.018273882757221416,2021-01-01,0.596,231502578
435,Uttar Pradesh,2021,2,Huawei,526688,0.016640015286289028,2021-01-01,0.596,231502578
436,Uttar Pradesh,2021,2,Motorola,501525,0.015845023365742346,2021-01-01,0.596,231502578
437,Uttar Pradesh,2021,2,Tecno,419917,0.013266725839534279,2021-01-01,0.596,231502578
438,Uttar Pradesh,2021,2,Infinix,384335,0.012142559304665939,2021-01-01,0.596,231502578
439,Uttar Pradesh,2021,2,Others,3054141,0.09649157172079496,2021-01-01,0.596,231502578
440,Uttar Pradesh,2021,1,Xiaomi,7599834,0.25777812450446586,2021-01-01,0.596,231502578
441,Uttar Pradesh,2021,1,Samsung,5451884,0.18492199073504834,2021-01-01,0.596,231502578
442,Uttar Pradesh,2021,1,Vivo,5294031,0.17956778822386144,2021-01-01,0.596,231502578
443,Uttar Pradesh,2021,1,Oppo,3737603,0.12677543897435983,2021-01-01,0.596,231502578
444,Uttar Pradesh,2021,1,Realme,2177149,0.073846532172515,2021-01-01,0.596,231502578
445,Uttar Pradesh,2021,1,Apple,536023,0.01818131864870434,2021-01-01,0.596,231502578
446,Uttar Pradesh,2021,1,Huawei,533694,0.018102321495349294,2021-01-01,0.596,231502578
447,Uttar Pradesh,2021,1,Motorola,498264,0.016900574332030564,2021-01-01,0.596,231502578
448,Uttar Pradesh,2021,1,Lenovo,351633,0.01192700988651579,2021-01-01,0.596,231502578
449,Uttar Pradesh,2021,1,Tecno,329255,0.011167972403570644,2021-01-01,0.596,231502578
450,Uttar Pradesh,2021,1,Others,2972705,0.1008309286235789,2021-01-01,0.596,231502578
451,Uttar Pradesh,2021,4,Xiaomi,8926080,0.24376438087037522,2021-01-01,0.596,231502578
452,Uttar Pradesh,2021,4,Vivo,7025228,0.19185357445745774,2021-01-01,0.596,231502578
453,Uttar Pradesh,2021,4,Samsung,6308300,0.17227482207694622,2021-01-01,0.596,231502578
454,Uttar Pradesh,2021,4,Oppo,4798699,0.13104877961191125,2021-01-01,0.596,231502578
455,Uttar Pradesh,2021,4,Realme,3440284,0.09395151054866839,2021-01-01,0.596,231502578
456,Uttar Pradesh,2021,4,Apple,710181,0.019394496998783782,2021-01-01,0.596,231502578
457,Uttar Pradesh,2021,4,Infinix,635941,0.017367059687464968,2021-01-01,0.596,231502578
458,Uttar Pradesh,2021,4,Tecno,627147,0.017126902309828416,2021-01-01,0.596,231502578
459,Uttar Pradesh,2021,4,Huawei,526724,0.014384427402573978,2021-01-01,0.596,231502578
460,Uttar Pradesh,2021,4,Motorola,511474,0.01396796162943804,2021-01-01,0.596,231502578
461,Uttar Pradesh,2021,4,Others,3107597,0.08486608440655198,2021-01-01,0.596,231502578
462,Uttar Pradesh,2018,3,Xiaomi,2102198,0.25964335378707026,2018-01-01,0.596,231502578
463,Uttar Pradesh,2018,3,Samsung,1597902,0.19735754401015848,2018-01-01,0.596,231502578
464,Uttar Pradesh,2018,3,Vivo,1066448,0.13171743830006188,2018-01-01,0.596,231502578
465,Uttar Pradesh,2018,3,Oppo,835148,0.10314947860694576,2018-01-01,0.596,231502578
466,Uttar Pradesh,2018,3,Realme,453507,0.056012839154976304,2018-01-01,0.596,231502578
467,Uttar Pradesh,2018,3,Motorola,220372,0.027218237844753086,2018-01-01,0.596,231502578
468,Uttar Pradesh,2018,3,Apple,206198,0.025467601179425686,2018-01-01,0.596,231502578
469,Uttar Pradesh,2018,3,Lenovo,174787,0.021588015438308215,2018-01-01,0.596,231502578
470,Uttar Pradesh,2018,3,Micromax,147660,0.0182375483280827,2018-01-01,0.596,231502578
471,Uttar Pradesh,2018,3,Huawei,144657,0.017866646542702553,2018-01-01,0.596,231502578
472,Uttar Pradesh,2018,3,Others,1147606,0.14174129680751507,2018-01-01,0.596,231502578
473,Uttar Pradesh,2018,2,Xiaomi,1635001,0.25378149721368265,2018-01-01,0.596,231502578
474,Uttar Pradesh,2018,2,Samsung,1274460,0.19781906368188765,2018-01-01,0.596,231502578
475,Uttar Pradesh,2018,2,Vivo,805993,0.12510457809123524,2018-01-01,0.596,231502578
476,Uttar Pradesh,2018,2,Oppo,646104,0.10028693589529866,2018-01-01,0.596,231502578
477,Uttar Pradesh,2018,2,Realme,361159,0.056058358222531,2018-01-01,0.596,231502578
478,Uttar Pradesh,2018,2,Motorola,182857,0.028382687983678524,2018-01-01,0.596,231502578
479,Uttar Pradesh,2018,2,Apple,172868,0.02683221591933882,2018-01-01,0.596,231502578
480,Uttar Pradesh,2018,2,Lenovo,153765,0.023867087493562335,2018-01-01,0.596,231502578
481,Uttar Pradesh,2018,2,Micromax,137630,0.021362645932032544,2018-01-01,0.596,231502578
482,Uttar Pradesh,2018,2,OnePlus,120867,0.018760727500305004,2018-01-01,0.596,231502578
483,Uttar Pradesh,2018,2,Others,951850,0.14774420206644756,2018-01-01,0.596,231502578
484,Uttar Pradesh,2018,1,Xiaomi,1164619,0.24809479682590402,2018-01-01,0.596,231502578
485,Uttar Pradesh,2018,1,Samsung,939725,0.20018639825318207,2018-01-01,0.596,231502578
486,Uttar Pradesh,2018,1,Vivo,564062,0.12016019598444906,2018-01-01,0.596,231502578
487,Uttar Pradesh,2018,1,Oppo,459877,0.0979660222612771,2018-01-01,0.596,231502578
488,Uttar Pradesh,2018,1,Realme,267660,0.057018693081961974,2018-01-01,0.596,231502578
489,Uttar Pradesh,2018,1,Motorola,138769,0.029561484795228205,2018-01-01,0.596,231502578
490,Uttar Pradesh,2018,1,Apple,135698,0.028907280183202856,2018-01-01,0.596,231502578
491,Uttar Pradesh,2018,1,Lenovo,117510,0.02503275283591628,2018-01-01,0.596,231502578
492,Uttar Pradesh,2018,1,Micromax,101657,0.02165564254140704,2018-01-01,0.596,231502578
493,Uttar Pradesh,2018,1,OnePlus,98788,0.02104446929754487,2018-01-01,0.596,231502578
494,Uttar Pradesh,2018,1,Others,705885,0.1503722639399265,2018-01-01,0.596,231502578
495,Uttar Pradesh,2018,4,Xiaomi,2709697,0.26200990450169814,2018-01-01,0.596,231502578
496,Uttar Pradesh,2018,4,Samsung,2031840,0.19646558429327352,2018-01-01,0.596,231502578
497,Uttar Pradesh,2018,4,Vivo,1430827,0.13835157422710037,2018-01-01,0.596,231502578
498,Uttar Pradesh,2018,4,Oppo,1108153,0.10715111752467907,2018-01-01,0.596,231502578
499,Uttar Pradesh,2018,4,Realme,574980,0.05559678993274392,2018-01-01,0.596,231502578
500,Uttar Pradesh,2018,4,Motorola,268317,0.02594449178125161,2018-01-01,0.596,231502578
501,Uttar Pradesh,2018,4,Apple,252995,0.024462955005451575,2018-01-01,0.596,231502578
502,Uttar Pradesh,2018,4,Lenovo,213292,0.020623935647039574,2018-01-01,0.596,231502578
503,Uttar Pradesh,2018,4,Huawei,190126,0.01838393558515578,2018-01-01,0.596,231502578
504,Uttar Pradesh,2018,4,Micromax,172058,0.01663687864316681,2018-01-01,0.596,231502578
505,Uttar Pradesh,2018,4,Others,1389679,0.13437283285843965,2018-01-01,0.596,231502578
506,Uttar Pradesh,2020,3,Xiaomi,6521651,0.26256625099906933,2020-01-01,0.596,231502578
507,Uttar Pradesh,2020,3,Samsung,4643207,0.18693877587172875,2020-01-01,0.596,231502578
508,Uttar Pradesh,2020,3,Vivo,4251520,0.17116918207484014,2020-01-01,0.596,231502578
509,Uttar Pradesh,2020,3,Oppo,3101714,0.12487718472689313,2020-01-01,0.596,231502578
510,Uttar Pradesh,2020,3,Realme,1710132,0.06885111576095385,2020-01-01,0.596,231502578
511,Uttar Pradesh,2020,3,Huawei,472712,0.01903171722042042,2020-01-01,0.596,231502578
512,Uttar Pradesh,2020,3,Apple,463651,0.01866691499467995,2020-01-01,0.596,231502578
513,Uttar Pradesh,2020,3,Motorola,461063,0.01856272029649914,2020-01-01,0.596,231502578
514,Uttar Pradesh,2020,3,Lenovo,332545,0.0133884953271013,2020-01-01,0.596,231502578
515,Uttar Pradesh,2020,3,Lava,281022,0.011314143149987705,2020-01-01,0.596,231502578
516,Uttar Pradesh,2020,3,Others,2598899,0.10463349957782628,2020-01-01,0.596,231502578
517,Uttar Pradesh,2020,2,Xiaomi,5953474,0.26461626207485034,2020-01-01,0.596,231502578
518,Uttar Pradesh,2020,2,Samsung,4228987,0.1879673502064736,2020-01-01,0.596,231502578
519,Uttar Pradesh,2020,2,Vivo,3723388,0.16549480434689945,2020-01-01,0.596,231502578
520,Uttar Pradesh,2020,2,Oppo,2771946,0.12320570967360119,2020-01-01,0.596,231502578
521,Uttar Pradesh,2020,2,Realme,1489668,0.0662118248761174,2020-01-01,0.596,231502578
522,Uttar Pradesh,2020,2,Huawei,436831,0.019415989114661282,2020-01-01,0.596,231502578
523,Uttar Pradesh,2020,2,Motorola,435375,0.01935127374384065,2020-01-01,0.596,231502578
524,Uttar Pradesh,2020,2,Apple,435004,0.01933478376954501,2020-01-01,0.596,231502578
525,Uttar Pradesh,2020,2,Lenovo,314998,0.014000832677030875,2020-01-01,0.596,231502578
526,Uttar Pradesh,2020,2,Lava,264264,0.01174583980394443,2020-01-01,0.596,231502578
527,Uttar Pradesh,2020,2,Others,2444584,0.10865532971303578,2020-01-01,0.596,231502578
528,Uttar Pradesh,2020,1,Xiaomi,5356063,0.2659910064711136,2020-01-01,0.596,231502578
529,Uttar Pradesh,2020,1,Samsung,3822401,0.1898267979906493,2020-01-01,0.596,231502578
530,Uttar Pradesh,2020,1,Vivo,3239764,0.1608920744750166,2020-01-01,0.596,231502578
531,Uttar Pradesh,2020,1,Oppo,2429781,0.12066697006633209,2020-01-01,0.596,231502578
532,Uttar Pradesh,2020,1,Realme,1288049,0.06396665795269985,2020-01-01,0.596,231502578
533,Uttar Pradesh,2020,1,Apple,410932,0.020407567325326018,2020-01-01,0.596,231502578
534,Uttar Pradesh,2020,1,Motorola,407644,0.020244279770777647,2020-01-01,0.596,231502578
535,Uttar Pradesh,2020,1,Huawei,396726,0.01970207371221343,2020-01-01,0.596,231502578
536,Uttar Pradesh,2020,1,Lenovo,297610,0.014779808123218139,2020-01-01,0.596,231502578
537,Uttar Pradesh,2020,1,Lava,254946,0.012661042847289982,2020-01-01,0.596,231502578
