,state,year,quarter,pincode,count,amount,registeredUsers,longitude,latitude,date,hdi,population
243,Bihar,2020,2,800006,315041,514113793.8537504,156697,85.2322,25.5377,2020-01-01,0.574,128500364
244,Bihar,2020,2,823001,278544,609750828.9741093,84238,84.7305,24.6991,2020-01-01,0.574,128500364
245,Bihar,2020,2,842001,252601,607297891.7871473,76881,87.2088125,25.4316,2020-01-01,0.574,128500364
246,Bihar,2020,1,800001,10678852,31286535937.050377,226061,85.1171,25.5891,2020-01-01,0.574,128500364
247,Bihar,2020,1,800006,830881,1040206592.9890172,149937,85.2322,25.5377,2020-01-01,0.574,128500364
248,Bihar,2020,1,800020,619137,1093347478.9332345,135524,85.1358,25.5831,2020-01-01,0.574,128500364
249,Bihar,2020,1,845438,463471,1269348692.0394537,85599,84.4757525,26.766,2020-01-01,0.574,128500364
250,Bihar,2020,1,845401,412961,896501184.1054583,105308,84.89621304347826,26.6703,2020-01-01,0.574,128500364
251,Bihar,2020,1,823001,305370,606863253.9174776,78258,84.7305,24.6991,2020-01-01,0.574,128500364
252,Bihar,2020,1,846004,284513,684507900.0444698,66311,85.9862,25.9469,2020-01-01,0.574,128500364
253,Bihar,2020,4,800001,14983099,39976507362.546104,271953,85.1171,25.5891,2020-01-01,0.574,128500364
254,Bihar,2020,4,800020,1139908,2310014021.587367,164391,85.1358,25.5831,2020-01-01,0.574,128500364
255,Bihar,2020,4,800006,1049670,1699922493.4100251,176286,85.2322,25.5377,2020-01-01,0.574,128500364
256,Bihar,2020,4,845401,966905,2337922941.269761,139691,84.89621304347826,26.6703,2020-01-01,0.574,128500364
257,Bihar,2020,4,845438,798487,1955759731.734618,114907,84.4757525,26.766,2020-01-01,0.574,128500364
258,Bihar,2020,4,823001,720110,1504141595.1182547,98986,84.7305,24.6991,2020-01-01,0.574,128500364
259,Bihar,2020,4,846004,649173,1515856109.730333,85920,85.9862,25.9469,2020-01-01,0.574,128500364
260,Bihar,2022,1,800001,68427326,126972470461.14954,374585,85.1171,25.5891,2022-01-01,0.574,128500364
261,Bihar,2022,1,800006,3151661,3792265128.8394628,244496,85.2322,25.5377,2022-01-01,0.574,128500364
262,Bihar,2022,1,845401,2767467,5538218411.768909,199667,84.89621304347826,26.6703,2022-01-01,0.574,128500364
263,Bihar,2022,1,800020,2583780,4732030287.485733,226982,85.1358,25.5831,2022-01-01,0.574,128500364
264,Bihar,2022,1,845438,2420905,4721948430.44448,164043,84.4757525,26.766,2022-01-01,0.574,128500364
265,Bihar,2022,1,846004,2041031,3963164395.204203,120989,85.9862,25.9469,2022-01-01,0.574,128500364
266,Uttar Pradesh,2019,3,201301,4798433,4992797291.832095,369425,77.528,28.5569,2019-01-01,0.596,231502578
267,Uttar Pradesh,2019,3,201307,1517920,1501556495.9285545,164576,77.4021,28.5929,2019-01-01,0.596,231502578
269,Uttar Pradesh,2019,3,201009,993499,1262039254.2371387,181701,77.42819090909092,28.6472,2019-01-01,0.596,231502578
270,Uttar Pradesh,2019,3,201304,991140,1097530067.7508283,121814,77.67840000000001,28.517,2019-01-01,0.596,231502578
271,Uttar Pradesh,2019,3,211002,849738,1357190393.8906558,138117,81.8796,25.4448,2019-01-01,0.596,231502578
272,Uttar Pradesh,2019,2,201301,3632838,3857716253.464631,336709,77.528,28.5569,2019-01-01,0.596,231502578
273,Uttar Pradesh,2019,2,201307,1041792,1111655670.8598578,150570,77.4021,28.5929,2019-01-01,0.596,231502578
275,Uttar Pradesh,2019,2,211002,793974,1175239275.0226789,127093,81.8796,25.4448,2019-01-01,0.596,231502578
276,Uttar Pradesh,2019,2,201009,736002,963720736.3791001,163175,77.42819090909092,28.6472,2019-01-01,0.596,231502578
277,Uttar Pradesh,2019,2,201304,722680,821249578.481452,110497,77.67840000000001,28.517,2019-01-01,0.596,231502578
278,Uttar Pradesh,2019,2,201014,642296,778338860.9675133,106204,78.07419999999999,28.8056,2019-01-01,0.596,231502578
279,Uttar Pradesh,2019,1,201301,4596696,4223121104.413077,301260,77.528,28.5569,2019-01-01,0.596,231502578
280,Uttar Pradesh,2019,1,201307,995263,967125877.3786304,135947,77.4021,28.5929,2019-01-01,0.596,231502578
282,Uttar Pradesh,2019,1,201304,763989,738479434.1212442,98500,77.67840000000001,28.517,2019-01-01,0.596,231502578
283,Uttar Pradesh,2019,1,211002,750868,842505341.9019947,115266,81.8796,25.4448,2019-01-01,0.596,231502578
284,Uttar Pradesh,2019,1,201009,674047,801707823.3511343,144046,77.42819090909092,28.6472,2019-01-01,0.596,231502578
285,Uttar Pradesh,2019,1,201014,603950,682482312.1640904,95743,78.07419999999999,28.8056,2019-01-01,0.596,231502578
286,Uttar Pradesh,2019,4,201301,5805708,6194769074.369754,398548,77.528,28.5569,2019-01-01,0.596,231502578
287,Uttar Pradesh,2019,4,201307,1782991,1865553928.0043442,177022,77.4021,28.5929,2019-01-01,0.596,231502578
289,Uttar Pradesh,2019,4,201304,1189081,1373926601.0065424,132136,77.67840000000001,28.517,2019-01-01,0.596,231502578
290,Uttar Pradesh,2019,4,201009,1186803,1604582922.0953102,198846,77.42819090909092,28.6472,2019-01-01,0.596,231502578
291,Uttar Pradesh,2021,3,201301,13557540,16582897948.020151,618043,77.528,28.5569,2021-01-01,0.596,231502578
292,Uttar Pradesh,2021,3,250001,6650017,11375083241.971977,250431,77.92976451612904,28.6839,2021-01-01,0.596,231502578
293,Uttar Pradesh,2021,3,201307,4542306,5106754765.059321,277408,77.4021,28.5929,2021-01-01,0.596,231502578
294,Uttar Pradesh,2021,3,201318,4121986,5590993964.782591,261291,77.7205,28.5408,2021-01-01,0.596,231502578
295,Uttar Pradesh,2021,3,201009,3889561,5487347295.887901,340418,77.42819090909092,28.6472,2021-01-01,0.596,231502578
296,Uttar Pradesh,2021,3,201102,3208514,5580811561.871746,301296,77.70719999999999,28.4902,2021-01-01,0.596,231502578
297,Uttar Pradesh,2021,3,247001,2727689,5133685981.17178,248285,77.83399361702128,29.9544,2021-01-01,0.596,231502578
298,Uttar Pradesh,2021,2,201301,9161290,11443281811.838333,577428,77.528,28.5569,2021-01-01,0.596,231502578
299,Uttar Pradesh,2021,2,250001,4986937,9290889335.293001,233826,77.92976451612904,28.6839,2021-01-01,0.596,231502578
300,Uttar Pradesh,2021,2,201307,3229621,3762392259.7045245,259579,77.4021,28.5929,2021-01-01,0.596,231502578
301,Uttar Pradesh,2021,2,201009,2982592,4312398218.589519,317155,77.42819090909092,28.6472,2021-01-01,0.596,231502578
302,Uttar Pradesh,2021,2,201318,2879977,4086962465.071066,243997,77.7205,28.5408,2021-01-01,0.596,231502578
303,Uttar Pradesh,2021,2,201102,2605822,4403533727.178192,280019,77.70719999999999,28.4902,2021-01-01,0.596,231502578
304,Uttar Pradesh,2021,2,247001,1887127,3969980278.18306,231243,77.83399361702128,29.9544,2021-01-01,0.596,231502578
305,Uttar Pradesh,2021,1,201301,10319312,12062504221.249079,541127,77.528,28.5569,2021-01-01,0.596,231502578
306,Uttar Pradesh,2021,1,250001,3773281,7415487991.852068,218966,77.92976451612904,28.6839,2021-01-01,0.596,231502578
307,Uttar Pradesh,2021,1,201307,3475051,3875774997.6220965,243576,77.4021,28.5929,2021-01-01,0.596,231502578
308,Uttar Pradesh,2021,1,201318,2910787,3960222041.8567605,228468,77.7205,28.5408,2021-01-01,0.596,231502578
309,Uttar Pradesh,2021,1,201009,2805336,4050056403.412795,296638,77.42819090909092,28.6472,2021-01-01,0.596,231502578
310,Uttar Pradesh,2021,1,201102,2202672,4068601034.7516813,260999,77.70719999999999,28.4902,2021-01-01,0.596,231502578
311,Uttar Pradesh,2021,4,201301,17416177,23030538584.39058,659549,77.528,28.5569,2021-01-01,0.596,231502578
312,Uttar Pradesh,2021,4,250001,9138761,16053909978.870377,267154,77.92976451612904,28.6839,2021-01-01,0.596,231502578
313,Uttar Pradesh,2021,4,201307,5361041,6204986676.099574,295293,77.4021,28.5929,2021-01-01,0.596,231502578
314,Uttar Pradesh,2021,4,201318,4950752,6912121603.062154,278720,77.7205,28.5408,2021-01-01,0.596,231502578
315,Uttar Pradesh,2021,4,201009,4752954,6992671818.79501,363860,77.42819090909092,28.6472,2021-01-01,0.596,231502578
316,Uttar Pradesh,2021,4,201102,4111189,7379089753.306963,322687,77.70719999999999,28.4902,2021-01-01,0.596,231502578
317,Uttar Pradesh,2021,4,247001,4040366,7174080294.1235695,265421,77.83399361702128,29.9544,2021-01-01,0.596,231502578
318,Uttar Pradesh,2018,3,201301,1438458,2181626866.4046803,188664,77.528,28.5569,2018-01-01,0.596,231502578
320,Uttar Pradesh,2018,3,201307,324604,433959881.2009766,89958,77.4021,28.5929,2018-01-01,0.596,231502578
321,Uttar Pradesh,2018,3,211002,292135,355720195.81126803,81996,81.8796,25.4448,2018-01-01,0.596,231502578
322,Uttar Pradesh,2018,3,201014,230610,326683367.07204574,63092,78.07419999999999,28.8056,2018-01-01,0.596,231502578
323,Uttar Pradesh,2018,3,201304,213566,311521084.5279421,61745,77.67840000000001,28.517,2018-01-01,0.596,231502578
324,Uttar Pradesh,2018,2,201301,971854,1673280979.3831716,151073,77.528,28.5569,2018-01-01,0.596,231502578
325,Uttar Pradesh,2018,2,211002,187515,228945299.5851271,68114,81.8796,25.4448,2018-01-01,0.596,231502578
327,Uttar Pradesh,2018,2,201307,146944,277816751.94148046,72411,77.4021,28.5929,2018-01-01,0.596,231502578
328,Uttar Pradesh,2018,2,201009,131868,225961450.0565845,71991,77.42819090909092,28.6472,2018-01-01,0.596,231502578
329,Uttar Pradesh,2018,1,201301,690196,987613438.9540119,114625,77.528,28.5569,2018-01-01,0.596,231502578
330,Uttar Pradesh,2018,1,211002,155044,140660589.47154945,51023,81.8796,25.4448,2018-01-01,0.596,231502578
332,Uttar Pradesh,2018,1,201009,99762,133676961.23942636,54783,77.42819090909092,28.6472,2018-01-01,0.596,231502578
333,Uttar Pradesh,2018,1,201307,94485,172191677.42441252,56583,77.4021,28.5929,2018-01-01,0.596,231502578
334,Uttar Pradesh,2018,1,250001,86904,120435489.7262559,41193,77.92976451612904,28.6839,2018-01-01,0.596,231502578
335,Uttar Pradesh,2018,4,201301,2504916,3217987818.841588,250205,77.528,28.5569,2018-01-01,0.596,231502578
337,Uttar Pradesh,2018,4,201307,656491,698341707.1485498,115602,77.4021,28.5929,2018-01-01,0.596,231502578
338,Uttar Pradesh,2018,4,201304,429697,491372728.48908836,81781,77.67840000000001,28.517,2018-01-01,0.596,231502578
339,Uttar Pradesh,2018,4,211002,419546,532891862.8532194,99215,81.8796,25.4448,2018-01-01,0.596,231502578
340,Uttar Pradesh,2018,4,201014,402649,505006233.0479592,81787,78.07419999999999,28.8056,2018-01-01,0.596,231502578
341,Uttar Pradesh,2018,4,201009,401531,555401283.4249731,118561,77.42819090909092,28.6472,2018-01-01,0.596,231502578
342,Uttar Pradesh,2020,3,201301,4881051,5988749980.204367,472490,77.528,28.5569,2020-01-01,0.596,231502578
343,Uttar Pradesh,2020,3,201307,2082018,2330393573.7160997,212086,77.4021,28.5929,2020-01-01,0.596,231502578
344,Uttar Pradesh,2020,3,201009,1901182,2646259864.451938,254167,77.42819090909092,28.6472,2020-01-01,0.596,231502578
345,Uttar Pradesh,2020,3,250001,1776682,4246932022.8562107,187222,77.92976451612904,28.6839,2020-01-01,0.596,231502578
346,Uttar Pradesh,2020,3,201318,1718615,2362990063.401171,195737,77.7205,28.5408,2020-01-01,0.596,231502578
347,Uttar Pradesh,2020,3,201102,1483902,2523971248.3865833,217344,77.70719999999999,28.4902,2020-01-01,0.596,231502578
348,Uttar Pradesh,2020,3,201304,1460713,1727054333.3191237,161850,77.67840000000001,28.517,2020-01-01,0.596,231502578
349,Uttar Pradesh,2020,2,201301,2632882,3032440979.2706,445271,77.528,28.5569,2020-01-01,0.596,231502578
350,Uttar Pradesh,2020,2,201307,1490791,1658785810.9373493,198973,77.4021,28.5929,2020-01-01,0.596,231502578
351,Uttar Pradesh,2020,2,250001,1444660,3560011431.827073,171693,77.92976451612904,28.6839,2020-01-01,0.596,231502578
352,Uttar Pradesh,2020,2,201009,1415732,1732413692.0150585,233893,77.42819090909092,28.6472,2020-01-01,0.596,231502578
353,Uttar Pradesh,2020,2,201102,1234207,1668370137.5368576,197204,77.70719999999999,28.4902,2020-01-01,0.596,231502578
354,Uttar Pradesh,2020,2,201318,1079644,1436115572.1857004,181101,77.7205,28.5408,2020-01-01,0.596,231502578
355,Uttar Pradesh,2020,2,201304,1024526,1133269193.3246734,150626,77.67840000000001,28.517,2020-01-01,0.596,231502578
356,Uttar Pradesh,2020,1,201301,5805295,6230032613.270485,425915,77.528,28.5569,2020-01-01,0.596,231502578
357,Uttar Pradesh,2020,1,201307,1865591,2046335836.437913,188483,77.4021,28.5929,2020-01-01,0.596,231502578
359,Uttar Pradesh,2020,1,250001,1369151,3275564105.912902,156932,77.92976451612904,28.6839,2020-01-01,0.596,231502578
360,Uttar Pradesh,2020,1,201009,1343777,1837100596.7914388,216851,77.42819090909092,28.6472,2020-01-01,0.596,231502578
361,Uttar Pradesh,2020,1,201304,1256012,1502194520.3290753,142149,77.67840000000001,28.517,2020-01-01,0.596,231502578
362,Uttar Pradesh,2020,1,201318,1107456,1582552451.9809124,170164,77.7205,28.5408,2020-01-01,0.596,231502578
363,Uttar Pradesh,2020,4,201301,8269422,9516431137.386436,504506,77.528,28.5569,2020-01-01,0.596,231502578
364,Uttar Pradesh,2020,4,201307,3169124,3513042732.4788995,227351,77.4021,28.5929,2020-01-01,0.596,231502578
365,Uttar Pradesh,2020,4,201009,2745899,3935767844.1679306,275685,77.42819090909092,28.6472,2020-01-01,0.596,231502578
366,Uttar Pradesh,2020,4,201318,2635508,3627149674.616274,212043,77.7205,28.5408,2020-01-01,0.596,231502578
367,Uttar Pradesh,2020,4,201102,2128338,3813297884.071787,240152,77.70719999999999,28.4902,2020-01-01,0.596,231502578
368,Uttar Pradesh,2020,4,250001,2126289,4735111011.244249,203632,77.92976451612904,28.6839,2020-01-01,0.596,231502578
369,Uttar Pradesh,2022,1,201301,19346053,25597616522.579697,698600,77.528,28.5569,2022-01-01,0.596,231502578
370,Uttar Pradesh,2022,1,250001,10515641,17803919099.629593,282898,77.92976451612904,28.6839,2022-01-01,0.596,231502578
371,Uttar Pradesh,2022,1,201307,5880421,6890114375.000891,312146,77.4021,28.5929,2022-01-01,0.596,231502578
372,Uttar Pradesh,2022,1,201318,5596873,7902989227.013297,295067,77.7205,28.5408,2022-01-01,0.596,231502578
373,Uttar Pradesh,2022,1,201009,5241638,7700103807.717194,385906,77.42819090909092,28.6472,2022-01-01,0.596,231502578
374,Uttar Pradesh,2022,1,201102,4774119,8400619969.323137,342842,77.70719999999999,28.4902,2022-01-01,0.596,231502578
375,Uttar Pradesh,2022,1,247001,4036667,8074784575.0359955,281578,77.83399361702128,29.9544,2022-01-01,0.596,231502578
376,Sikkim,2019,3,737101,310087,394711071.83428097,13584,88.5884,27.3218,2019-01-01,0.717,658019
377,Sikkim,2019,3,737102,32914,76983431.7127036,9884,88.75529,27.3417,2019-01-01,0.717,658019
378,Sikkim,2019,3,737132,26828,46674446.39052241,7615,88.53372222222222,27.1422,2019-01-01,0.717,658019
379,Sikkim,2019,3,737134,23625,43190098.96401493,7809,88.48869199999999,27.2385,2019-01-01,0.717,658019
380,Sikkim,2019,3,737135,22979,44953253.44049364,6481,88.6019,27.3319,2019-01-01,0.717,658019
381,Sikkim,2019,3,737120,18083,46382018.67211348,4413,88.64631999999999,27.6059,2019-01-01,0.717,658019
382,Sikkim,2019,3,737113,17217,37733943.18239926,4526,88.21081333333333,27.3692,2019-01-01,0.717,658019
383,Sikkim,2019,3,737126,14129,28436392.270060927,5557,88.37288125,27.2312,2019-01-01,0.717,658019
384,Sikkim,2019,3,737103,11489,28161212.786410965,3643,88.5884,27.3218,2019-01-01,0.717,658019
385,Sikkim,2019,2,737101,210317,320406038.0351463,11751,88.5884,27.3218,2019-01-01,0.717,658019
386,Sikkim,2019,2,737102,24154,64795365.565028735,8730,88.75529,27.3417,2019-01-01,0.717,658019
387,Sikkim,2019,2,737132,18971,36887058.43025703,6732,88.53372222222222,27.1422,2019-01-01,0.717,658019
388,Sikkim,2019,2,737134,17748,35346089.91961202,6641,88.48869199999999,27.2385,2019-01-01,0.717,658019
389,Sikkim,2019,2,737135,16399,36945172.900931306,5696,88.6019,27.3319,2019-01-01,0.717,658019
390,Sikkim,2019,2,737113,14288,37325640.05972132,3858,88.21081333333333,27.3692,2019-01-01,0.717,658019
391,Sikkim,2019,2,737120,11562,36545078.1041833,3941,88.64631999999999,27.6059,2019-01-01,0.717,658019
392,Sikkim,2019,2,737126,9748,23480406.616069004,4655,88.37288125,27.2312,2019-01-01,0.717,658019
393,Sikkim,2019,2,737103,9511,32108557.49722778,3239,88.5884,27.3218,2019-01-01,0.717,658019
394,Sikkim,2019,1,737101,74498,118108022.59828645,9811,88.5884,27.3218,2019-01-01,0.717,658019
395,Sikkim,2019,1,737102,21109,50167286.50498513,7390,88.75529,27.3417,2019-01-01,0.717,658019
396,Sikkim,2019,1,737132,18576,33157853.812782735,5823,88.53372222222222,27.1422,2019-01-01,0.717,658019
397,Sikkim,2019,1,737134,17417,30929894.245465152,5484,88.48869199999999,27.2385,2019-01-01,0.717,658019
398,Sikkim,2019,1,737135,16362,31811430.364247143,4863,88.6019,27.3319,2019-01-01,0.717,658019
399,Sikkim,2019,1,737136,14393,21078097.180940896,2338,88.5363,27.2175,2019-01-01,0.717,658019
400,Sikkim,2019,1,737113,10400,25036622.86210318,3139,88.21081333333333,27.3692,2019-01-01,0.717,658019
401,Sikkim,2019,1,737126,8854,20006886.68322835,3693,88.37288125,27.2312,2019-01-01,0.717,658019
402,Sikkim,2019,1,737120,8824,25342420.050538853,3393,88.64631999999999,27.6059,2019-01-01,0.717,658019
403,Sikkim,2019,4,737101,477056,567811576.1273177,15223,88.5884,27.3218,2019-01-01,0.717,658019
404,Sikkim,2019,4,737102,36686,91018557.14116079,11002,88.75529,27.3417,2019-01-01,0.717,658019
405,Sikkim,2019,4,737132,30341,54437850.415528685,8456,88.53372222222222,27.1422,2019-01-01,0.717,658019
406,Sikkim,2019,4,737135,27684,51758366.279735565,7240,88.6019,27.3319,2019-01-01,0.717,658019
407,Sikkim,2019,4,737134,27482,53701004.07841767,8964,88.48869199999999,27.2385,2019-01-01,0.717,658019
408,Sikkim,2019,4,737113,21140,49605023.06090254,5181,88.21081333333333,27.3692,2019-01-01,0.717,658019
409,Sikkim,2019,4,737120,19877,52411868.43038558,4869,88.64631999999999,27.6059,2019-01-01,0.717,658019
410,Sikkim,2019,4,737126,17731,36781344.80839277,6464,88.37288125,27.2312,2019-01-01,0.717,658019
411,Sikkim,2019,4,737121,14876,26432352.62999324,3995,88.244,27.1314,2019-01-01,0.717,658019
412,Sikkim,2021,3,737101,338734,867802298.5562382,29396,88.5884,27.3218,2021-01-01,0.717,658019
413,Sikkim,2021,3,737102,107611,301811282.78679377,20468,88.75529,27.3417,2021-01-01,0.717,658019
414,Sikkim,2021,3,737134,98557,239292130.0790186,18740,88.48869199999999,27.2385,2021-01-01,0.717,658019
415,Sikkim,2021,3,737132,94310,192316407.61074328,15682,88.53372222222222,27.1422,2021-01-01,0.717,658019
416,Sikkim,2021,3,737135,75667,174940398.5357872,13811,88.6019,27.3319,2021-01-01,0.717,658019
417,Sikkim,2021,3,737120,59528,222956316.01389608,8604,88.64631999999999,27.6059,2021-01-01,0.717,658019
418,Sikkim,2021,3,737126,56216,137954758.18257964,14145,88.37288125,27.2312,2021-01-01,0.717,658019
419,Sikkim,2021,3,737113,54713,159430410.3695603,10760,88.21081333333333,27.3692,2021-01-01,0.717,658019
420,Sikkim,2021,3,737121,41335,92795839.6474207,9361,88.244,27.1314,2021-01-01,0.717,658019
421,Sikkim,2021,2,737101,297452,724746706.3079436,27441,88.5884,27.3218,2021-01-01,0.717,658019
422,Sikkim,2021,2,737102,83039,235934839.12091917,19098,88.75529,27.3417,2021-01-01,0.717,658019
423,Sikkim,2021,2,737134,81870,194136137.0047333,17409,88.48869199999999,27.2385,2021-01-01,0.717,658019
424,Sikkim,2021,2,737132,73086,156852033.9636291,14618,88.53372222222222,27.1422,2021-01-01,0.717,658019
425,Sikkim,2021,2,737135,62588,143959958.98430628,12879,88.6019,27.3319,2021-01-01,0.717,658019
426,Sikkim,2021,2,737120,49090,176166209.40985945,7948,88.64631999999999,27.6059,2021-01-01,0.717,658019
427,Sikkim,2021,2,737126,45574,109012656.35644796,13159,88.37288125,27.2312,2021-01-01,0.717,658019
428,Sikkim,2021,2,737113,44882,120520637.56860521,9970,88.21081333333333,27.3692,2021-01-01,0.717,658019
429,Sikkim,2021,2,737121,38319,76655631.82284465,8689,88.244,27.1314,2021-01-01,0.717,658019
430,Sikkim,2021,1,737101,230314,651230894.2642756,25663,88.5884,27.3218,2021-01-01,0.717,658019
431,Sikkim,2021,1,737102,72036,214023413.27972007,17843,88.75529,27.3417,2021-01-01,0.717,658019
432,Sikkim,2021,1,737134,64481,163867637.42218336,16236,88.48869199999999,27.2385,2021-01-01,0.717,658019
433,Sikkim,2021,1,737132,59993,137681981.3199845,13649,88.53372222222222,27.1422,2021-01-01,0.717,658019
434,Sikkim,2021,1,737135,54828,140060691.11294314,12017,88.6019,27.3319,2021-01-01,0.717,658019
435,Sikkim,2021,1,737113,42491,133107495.42030288,9258,88.21081333333333,27.3692,2021-01-01,0.717,658019
