,state,year,quarter,type,count,amount,date,hdi,population
2549,Puducherry,2019,2,Peer-to-peer payments,331248,1109343371.746654,2019-01-01,0.74,1646050
2550,Puducherry,2019,2,Recharge & bill payments,147585,46876569.36325147,2019-01-01,0.74,1646050
2551,Puducherry,2019,2,Merchant payments,92941,49963601.61554676,2019-01-01,0.74,1646050
2552,Puducherry,2019,2,Financial Services,1524,469351.5481967761,2019-01-01,0.74,1646050
2553,Puducherry,2019,2,Others,6779,4794015.854158426,2019-01-01,0.74,1646050
2554,Puducherry,2019,1,Peer-to-peer payments,313822,835983054.254643,2019-01-01,0.74,1646050
2555,Puducherry,2019,1,Recharge & bill payments,124092,32635247.523153085,2019-01-01,0.74,1646050
2556,Puducherry,2019,1,Merchant payments,54518,33763704.68083725,2019-01-01,0.74,1646050
2557,Puducherry,2019,1,Financial Services,3165,337570.322842385,2019-01-01,0.74,1646050
2558,Puducherry,2019,1,Others,5495,3753447.525046112,2019-01-01,0.74,1646050
2559,Puducherry,2019,4,Peer-to-peer payments,559670,1725523873.442102,2019-01-01,0.74,1646050
2560,Puducherry,2019,4,Merchant payments,249621,128039884.38667427,2019-01-01,0.74,1646050
2561,Puducherry,2019,4,Recharge & bill payments,195707,74383571.67593375,2019-01-01,0.74,1646050
2562,Puducherry,2019,4,Financial Services,1481,391196.1284481905,2019-01-01,0.74,1646050
2563,Puducherry,2019,4,Others,6176,3689792.245744483,2019-01-01,0.74,1646050
2564,Puducherry,2021,3,Merchant payments,2273996,1443176801.0606492,2021-01-01,0.74,1646050
2565,Puducherry,2021,3,Peer-to-peer payments,2089199,6918396493.778431,2021-01-01,0.74,1646050
2566,Puducherry,2021,3,Recharge & bill payments,741388,356068931.7441095,2021-01-01,0.74,1646050
2567,Puducherry,2021,3,Financial Services,4733,5523949.081350253,2021-01-01,0.74,1646050
2568,Puducherry,2021,3,Others,12410,6808255.349929206,2021-01-01,0.74,1646050
2569,Puducherry,2021,2,Peer-to-peer payments,1581221,5266478797.142263,2021-01-01,0.74,1646050
2570,Puducherry,2021,2,Merchant payments,1437110,932602617.3169692,2021-01-01,0.74,1646050
2571,Puducherry,2021,2,Recharge & bill payments,719252,289799593.1571478,2021-01-01,0.74,1646050
2572,Puducherry,2021,2,Financial Services,4851,4980243.907969391,2021-01-01,0.74,1646050
2573,Puducherry,2021,2,Others,8953,4973445.019544071,2021-01-01,0.74,1646050
2574,Puducherry,2021,1,Peer-to-peer payments,1406958,4798646712.501943,2021-01-01,0.74,1646050
2575,Puducherry,2021,1,Merchant payments,1385444,857787315.6292762,2021-01-01,0.74,1646050
2576,Puducherry,2021,1,Recharge & bill payments,504499,231829246.92353857,2021-01-01,0.74,1646050
2577,Puducherry,2021,1,Financial Services,5073,5953397.434996936,2021-01-01,0.74,1646050
2578,Puducherry,2021,1,Others,7458,5092899.253895952,2021-01-01,0.74,1646050
2579,Puducherry,2021,4,Merchant payments,3052713,1864951565.928207,2021-01-01,0.74,1646050
2580,Puducherry,2021,4,Peer-to-peer payments,2530821,8113722339.447034,2021-01-01,0.74,1646050
2581,Puducherry,2021,4,Recharge & bill payments,762641,428453211.3120815,2021-01-01,0.74,1646050
2582,Puducherry,2021,4,Financial Services,5995,7655925.10855468,2021-01-01,0.74,1646050
2583,Puducherry,2021,4,Others,16640,8868759.43463589,2021-01-01,0.74,1646050
2584,Puducherry,2018,3,Peer-to-peer payments,101817,378368361.36171496,2018-01-01,0.74,1646050
2585,Puducherry,2018,3,Recharge & bill payments,67909,19654338.114449568,2018-01-01,0.74,1646050
2586,Puducherry,2018,3,Merchant payments,14384,16102024.2759922,2018-01-01,0.74,1646050
2587,Puducherry,2018,3,Financial Services,1766,395306.6421075966,2018-01-01,0.74,1646050
2588,Puducherry,2018,3,Others,4395,3138045.0999426576,2018-01-01,0.74,1646050
2589,Puducherry,2018,2,Recharge & bill payments,59867,14607336.895731753,2018-01-01,0.74,1646050
2590,Puducherry,2018,2,Peer-to-peer payments,57751,261299695.1891191,2018-01-01,0.74,1646050
2591,Puducherry,2018,2,Merchant payments,6904,6103101.528770715,2018-01-01,0.74,1646050
2592,Puducherry,2018,2,Financial Services,2105,822585.95719087,2018-01-01,0.74,1646050
2593,Puducherry,2018,2,Others,3634,2968399.9616244407,2018-01-01,0.74,1646050
2594,Puducherry,2018,1,Recharge & bill payments,53125,9704752.648983236,2018-01-01,0.74,1646050
2595,Puducherry,2018,1,Peer-to-peer payments,40303,147834476.16250613,2018-01-01,0.74,1646050
2596,Puducherry,2018,1,Merchant payments,4163,4427034.0315394765,2018-01-01,0.74,1646050
2597,Puducherry,2018,1,Financial Services,2086,565799.4553442572,2018-01-01,0.74,1646050
2598,Puducherry,2018,1,Others,4535,3293909.0714630377,2018-01-01,0.74,1646050
2599,Puducherry,2018,4,Peer-to-peer payments,173170,569825171.3369759,2018-01-01,0.74,1646050
2600,Puducherry,2018,4,Recharge & bill payments,95788,25159891.51570208,2018-01-01,0.74,1646050
2601,Puducherry,2018,4,Merchant payments,29470,25999609.7587573,2018-01-01,0.74,1646050
2602,Puducherry,2018,4,Financial Services,3490,689170.0726864681,2018-01-01,0.74,1646050
2603,Puducherry,2018,4,Others,6046,4017822.739373042,2018-01-01,0.74,1646050
2604,Puducherry,2020,3,Peer-to-peer payments,855511,3116583524.6597652,2020-01-01,0.74,1646050
2605,Puducherry,2020,3,Merchant payments,560420,335583369.656126,2020-01-01,0.74,1646050
2606,Puducherry,2020,3,Recharge & bill payments,306852,138925436.52727452,2020-01-01,0.74,1646050
2607,Puducherry,2020,3,Financial Services,3039,4788490.3633705,2020-01-01,0.74,1646050
2608,Puducherry,2020,3,Others,5080,2199408.2280669413,2020-01-01,0.74,1646050
2609,Puducherry,2020,2,Peer-to-peer payments,468789,1680190117.5830743,2020-01-01,0.74,1646050
2610,Puducherry,2020,2,Recharge & bill payments,310746,115223074.03158064,2020-01-01,0.74,1646050
2611,Puducherry,2020,2,Merchant payments,249951,160931601.28167117,2020-01-01,0.74,1646050
2612,Puducherry,2020,2,Financial Services,1555,2339469.003658029,2020-01-01,0.74,1646050
2613,Puducherry,2020,2,Others,2342,1346718.5876069884,2020-01-01,0.74,1646050
2614,Puducherry,2020,1,Peer-to-peer payments,600290,1919499665.8834748,2020-01-01,0.74,1646050
2615,Puducherry,2020,1,Merchant payments,349788,184925417.68654612,2020-01-01,0.74,1646050
2616,Puducherry,2020,1,Recharge & bill payments,251115,96515615.43520354,2020-01-01,0.74,1646050
2617,Puducherry,2020,1,Financial Services,1527,858236.5498234634,2020-01-01,0.74,1646050
2618,Puducherry,2020,1,Others,5201,3478541.524535387,2020-01-01,0.74,1646050
2619,Puducherry,2020,4,Peer-to-peer payments,1211359,4090057482.9812045,2020-01-01,0.74,1646050
2620,Puducherry,2020,4,Merchant payments,1108292,647985607.5763036,2020-01-01,0.74,1646050
2621,Puducherry,2020,4,Recharge & bill payments,383707,184037245.74375987,2020-01-01,0.74,1646050
2622,Puducherry,2020,4,Financial Services,3783,3888988.236763457,2020-01-01,0.74,1646050
2623,Puducherry,2020,4,Others,8862,4556893.133174548,2020-01-01,0.74,1646050
2624,Puducherry,2022,1,Merchant payments,3723135,2199614586.4039083,2022-01-01,0.74,1646050
2625,Puducherry,2022,1,Peer-to-peer payments,2901199,9407577501.769796,2022-01-01,0.74,1646050
2626,Puducherry,2022,1,Recharge & bill payments,715338,460522863.7855054,2022-01-01,0.74,1646050
2627,Puducherry,2022,1,Financial Services,6203,8184455.912082582,2022-01-01,0.74,1646050
2628,Puducherry,2022,1,Others,13301,7575497.515363299,2022-01-01,0.74,1646050
2629,Uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076.436331,2019-01-01,0.683,11700099
2630,Uttarakhand,2019,3,Recharge & bill payments,2201606,683772296.9748493,2019-01-01,0.683,11700099
2631,Uttarakhand,2019,3,Merchant payments,1121052,480794827.1193007,2019-01-01,0.683,11700099
2632,Uttarakhand,2019,3,Financial Services,12119,4570326.192004257,2019-01-01,0.683,11700099
2633,Uttarakhand,2019,3,Others,62155,47272543.294839665,2019-01-01,0.683,11700099
2634,Uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954670.580209,2019-01-01,0.683,11700099
2635,Uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9136597,2019-01-01,0.683,11700099
2636,Uttarakhand,2019,2,Merchant payments,721858,323876953.4104364,2019-01-01,0.683,11700099
2637,Uttarakhand,2019,2,Financial Services,21852,2550386.4774141517,2019-01-01,0.683,11700099
2638,Uttarakhand,2019,2,Others,69727,54187888.53677146,2019-01-01,0.683,11700099
2639,Uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464.496071,2019-01-01,0.683,11700099
2640,Uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.6931843,2019-01-01,0.683,11700099
2641,Uttarakhand,2019,1,Merchant payments,372290,226281078.7699414,2019-01-01,0.683,11700099
2642,Uttarakhand,2019,1,Financial Services,28784,3951610.30495379,2019-01-01,0.683,11700099
2643,Uttarakhand,2019,1,Others,55528,46303966.00979781,2019-01-01,0.683,11700099
2644,Uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546.604958,2019-01-01,0.683,11700099
2645,Uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.4576316,2019-01-01,0.683,11700099
2646,Uttarakhand,2019,4,Merchant payments,1542944,701746516.8731368,2019-01-01,0.683,11700099
2647,Uttarakhand,2019,4,Financial Services,11585,3555524.3767221333,2019-01-01,0.683,11700099
2648,Uttarakhand,2019,4,Others,50298,30336605.83833359,2019-01-01,0.683,11700099
2649,Uttarakhand,2021,3,Merchant payments,13673085,9001414756.070686,2021-01-01,0.683,11700099
2650,Uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720.01872,2021-01-01,0.683,11700099
2651,Uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095.263321,2021-01-01,0.683,11700099
2652,Uttarakhand,2021,3,Financial Services,27839,38013969.98341857,2021-01-01,0.683,11700099
2653,Uttarakhand,2021,3,Others,86175,48863242.2282843,2021-01-01,0.683,11700099
2654,Uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244.390625,2021-01-01,0.683,11700099
2655,Uttarakhand,2021,2,Merchant payments,9134389,6257528832.057196,2021-01-01,0.683,11700099
2656,Uttarakhand,2021,2,Recharge & bill payments,5388285,1979824048.8157122,2021-01-01,0.683,11700099
2657,Uttarakhand,2021,2,Financial Services,31497,35404991.874676295,2021-01-01,0.683,11700099
2658,Uttarakhand,2021,2,Others,71322,43914757.70001851,2021-01-01,0.683,11700099
2659,Uttarakhand,2021,1,Merchant payments,8393767,5283142247.065777,2021-01-01,0.683,11700099
2660,Uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365442.63442,2021-01-01,0.683,11700099
2661,Uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484.030287,2021-01-01,0.683,11700099
2662,Uttarakhand,2021,1,Financial Services,30208,38400863.99560504,2021-01-01,0.683,11700099
2663,Uttarakhand,2021,1,Others,56148,36320362.17233381,2021-01-01,0.683,11700099
2664,Uttarakhand,2021,4,Merchant payments,19850878,13515464697.761791,2021-01-01,0.683,11700099
2665,Uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.07786,2021-01-01,0.683,11700099
2666,Uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.023079,2021-01-01,0.683,11700099
2667,Uttarakhand,2021,4,Financial Services,38764,51212042.381750934,2021-01-01,0.683,11700099
2668,Uttarakhand,2021,4,Others,116173,71304856.17664191,2021-01-01,0.683,11700099
2669,Uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030294.930648,2018-01-01,0.683,11700099
2670,Uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.76646537,2018-01-01,0.683,11700099
2671,Uttarakhand,2018,3,Merchant payments,112342,84447374.86583523,2018-01-01,0.683,11700099
2672,Uttarakhand,2018,3,Financial Services,22792,4334709.909645849,2018-01-01,0.683,11700099
2673,Uttarakhand,2018,3,Others,39917,42516103.38590273,2018-01-01,0.683,11700099
2674,Uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8234874,2018-01-01,0.683,11700099
2675,Uttarakhand,2018,2,Peer-to-peer payments,620490,2358941864.7682114,2018-01-01,0.683,11700099
2676,Uttarakhand,2018,2,Merchant payments,60494,66946005.75890133,2018-01-01,0.683,11700099
2677,Uttarakhand,2018,2,Financial Services,29919,7913276.778501136,2018-01-01,0.683,11700099
2678,Uttarakhand,2018,2,Others,46887,52152138.42194019,2018-01-01,0.683,11700099
2679,Uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3349145,2018-01-01,0.683,11700099
2680,Uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346.334598,2018-01-01,0.683,11700099
2681,Uttarakhand,2018,1,Merchant payments,35382,39372913.10424411,2018-01-01,0.683,11700099
2682,Uttarakhand,2018,1,Financial Services,27761,5637758.5563494945,2018-01-01,0.683,11700099
2683,Uttarakhand,2018,1,Others,53569,42553823.19378027,2018-01-01,0.683,11700099
2684,Uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132.343549,2018-01-01,0.683,11700099
2685,Uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.33795583,2018-01-01,0.683,11700099
2686,Uttarakhand,2018,4,Merchant payments,289733,228453045.85460952,2018-01-01,0.683,11700099
2687,Uttarakhand,2018,4,Financial Services,29916,6035161.098892693,2018-01-01,0.683,11700099
2688,Uttarakhand,2018,4,Others,50257,54285064.328889735,2018-01-01,0.683,11700099
2689,Uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807.44993,2020-01-01,0.683,11700099
2690,Uttarakhand,2020,3,Recharge & bill payments,3751993,1509373287.697055,2020-01-01,0.683,11700099
2691,Uttarakhand,2020,3,Merchant payments,3164623,2166776519.8536706,2020-01-01,0.683,11700099
2692,Uttarakhand,2020,3,Financial Services,20455,26449980.584111303,2020-01-01,0.683,11700099
2693,Uttarakhand,2020,3,Others,45352,23442372.42176825,2020-01-01,0.683,11700099
2694,Uttarakhand,2020,2,Recharge & bill payments,3755695,1303523584.942265,2020-01-01,0.683,11700099
2695,Uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964169.690296,2020-01-01,0.683,11700099
2696,Uttarakhand,2020,2,Merchant payments,1587042,1181497493.0283294,2020-01-01,0.683,11700099
2697,Uttarakhand,2020,2,Financial Services,15023,17612288.05771955,2020-01-01,0.683,11700099
2698,Uttarakhand,2020,2,Others,33981,18590166.382408556,2020-01-01,0.683,11700099
2699,Uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596.865887,2020-01-01,0.683,11700099
2700,Uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924.445406,2020-01-01,0.683,11700099
2701,Uttarakhand,2020,1,Merchant payments,2289657,1094245197.2356641,2020-01-01,0.683,11700099
2702,Uttarakhand,2020,1,Financial Services,10246,8180881.808693047,2020-01-01,0.683,11700099
2703,Uttarakhand,2020,1,Others,48341,27378658.631921414,2020-01-01,0.683,11700099
2704,Uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002.1362,2020-01-01,0.683,11700099
2705,Uttarakhand,2020,4,Merchant payments,6629201,4274032856.6465273,2020-01-01,0.683,11700099
2706,Uttarakhand,2020,4,Recharge & bill payments,4140391,1697819950.5564795,2020-01-01,0.683,11700099
2707,Uttarakhand,2020,4,Financial Services,27120,29791064.761797357,2020-01-01,0.683,11700099
2708,Uttarakhand,2020,4,Others,68376,42358455.00938001,2020-01-01,0.683,11700099
2709,Uttarakhand,2022,1,Merchant payments,22595602,14585438346.473846,2022-01-01,0.683,11700099
2710,Uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,2022-01-01,0.683,11700099
2711,Uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.683198,2022-01-01,0.683,11700099
2712,Uttarakhand,2022,1,Financial Services,39033,49695999.71828518,2022-01-01,0.683,11700099
2713,Uttarakhand,2022,1,Others,106900,62138787.2410843,2022-01-01,0.683,11700099
2714,Punjab,2019,3,Peer-to-peer payments,4726946,19146726286.636036,2019-01-01,0.724,30501026
2715,Punjab,2019,3,Recharge & bill payments,3455594,2481094964.9170833,2019-01-01,0.724,30501026
2716,Punjab,2019,3,Merchant payments,2374014,1183743251.2734203,2019-01-01,0.724,30501026
2717,Punjab,2019,3,Financial Services,32359,7912219.734296376,2019-01-01,0.724,30501026
2718,Punjab,2019,3,Others,117899,86338883.28250344,2019-01-01,0.724,30501026
2719,Punjab,2019,2,Peer-to-peer payments,4140474,16258891447.321405,2019-01-01,0.724,30501026
2720,Punjab,2019,2,Recharge & bill payments,2815047,1440058991.4565237,2019-01-01,0.724,30501026
2721,Punjab,2019,2,Merchant payments,1407963,815090878.0150015,2019-01-01,0.724,30501026
2722,Punjab,2019,2,Financial Services,37435,6876144.454559349,2019-01-01,0.724,30501026
2723,Punjab,2019,2,Others,108911,93875933.52482703,2019-01-01,0.724,30501026
2724,Punjab,2019,1,Peer-to-peer payments,4026294,12027441595.712797,2019-01-01,0.724,30501026
2725,Punjab,2019,1,Recharge & bill payments,2304690,986004867.8072444,2019-01-01,0.724,30501026
2726,Punjab,2019,1,Merchant payments,711152,478382600.617519,2019-01-01,0.724,30501026
2727,Punjab,2019,1,Financial Services,45621,6871295.954710579,2019-01-01,0.724,30501026
2728,Punjab,2019,1,Others,84380,75789641.76089522,2019-01-01,0.724,30501026
2729,Punjab,2019,4,Peer-to-peer payments,6386367,25564144629.75061,2019-01-01,0.724,30501026
2730,Punjab,2019,4,Recharge & bill payments,4068332,2622222199.1884565,2019-01-01,0.724,30501026
2731,Punjab,2019,4,Merchant payments,3122413,1741259163.3677325,2019-01-01,0.724,30501026
2732,Punjab,2019,4,Financial Services,22956,6382345.429778575,2019-01-01,0.724,30501026
2733,Punjab,2019,4,Others,98557,55793908.45587015,2019-01-01,0.724,30501026
2734,Punjab,2021,3,Peer-to-peer payments,17024782,66149902036.358826,2021-01-01,0.724,30501026
2735,Punjab,2021,3,Merchant payments,16837685,14103740968.543571,2021-01-01,0.724,30501026
2736,Punjab,2021,3,Recharge & bill payments,8465739,5540272095.274853,2021-01-01,0.724,30501026
2737,Punjab,2021,3,Financial Services,43789,63576666.590925634,2021-01-01,0.724,30501026
2738,Punjab,2021,3,Others,161494,135069073.84402025,2021-01-01,0.724,30501026
2739,Punjab,2021,2,Peer-to-peer payments,13180933,55282486111.30394,2021-01-01,0.724,30501026
2740,Punjab,2021,2,Merchant payments,11225598,9710508482.436422,2021-01-01,0.724,30501026
2741,Punjab,2021,2,Recharge & bill payments,7591039,4370756868.518326,2021-01-01,0.724,30501026
2742,Punjab,2021,2,Financial Services,46218,53309051.06501615,2021-01-01,0.724,30501026
2743,Punjab,2021,2,Others,127460,113998049.29147904,2021-01-01,0.724,30501026
2744,Punjab,2021,1,Peer-to-peer payments,10951083,46908632143.31532,2021-01-01,0.724,30501026
2745,Punjab,2021,1,Merchant payments,9333364,7651004598.907397,2021-01-01,0.724,30501026
2746,Punjab,2021,1,Recharge & bill payments,6332928,3980874403.2760215,2021-01-01,0.724,30501026
2747,Punjab,2021,1,Financial Services,43094,52009482.41407214,2021-01-01,0.724,30501026
2748,Punjab,2021,1,Others,110366,98366463.19387978,2021-01-01,0.724,30501026
2749,Punjab,2021,4,Merchant payments,22669743,20753662875.546524,2021-01-01,0.724,30501026
2750,Punjab,2021,4,Peer-to-peer payments,20663881,83611403637.31992,2021-01-01,0.724,30501026
2751,Punjab,2021,4,Recharge & bill payments,8765579,6107473171.935022,2021-01-01,0.724,30501026
2752,Punjab,2021,4,Financial Services,58581,86356456.60324252,2021-01-01,0.724,30501026
2753,Punjab,2021,4,Others,201576,151230100.5948589,2021-01-01,0.724,30501026
2754,Punjab,2018,3,Peer-to-peer payments,1684209,6173898400.559117,2018-01-01,0.724,30501026
2755,Punjab,2018,3,Recharge & bill payments,1381730,622737633.7524918,2018-01-01,0.724,30501026
